hast_speciesID|hast_genusID|hast_species|hast_speciesZh
105633|1159|Primula cuneifolia Ledeb. |
105634|1159|Primula farinosa L.|
105635|1159|Primula hidakana Miyabe & Kudô|
105636|1159|Primula jesoana Miq. var. pubescens Takeda & Hara|
105637|1156|Androsace bisulca Bureau & Franch. var. aurata (Petitm.) Yung C. Yang & R.F. Huang|
105638|1156|Androsace elatior Pax & K. Hoffm.|
105639|1156|Androsace erecta Maxim.|
105640|1156|Androsace forrestiana Hand.-Mazz.|
105641|1156|Androsace mariae Kanitz|
105642|1156|Androsace rigida Hand.-Mazz.|
105643|1156|Androsace squarrosula Maxim.|
105644|1156|Androsace tapete Maxim.|
105645|1156|Androsace yargongensis Petitm.|
105646|1156|Androsace henryi Oliv.|
105647|1156|Androsace hookeriana Klatt|
105648|13192|Cortusa matthioli L.|
105649|13192|Cortusa pekinensis (V.A. Richt.) A. Los.|
105650|13193|Dodecatheon hendersonii A. Gray|
105651|13194|Glaux maritima L.|
105652|13194|Glaux maritima L. var. obtusifolia Fernald|
105653|13195|Hottonia inflata Elliott|
105654|1159|Primula advena W.W. Sm.|
105655|1159|Primula jesoana Miq.|
105656|1159|Primula modesta Bisset & S. Moore|
105657|1159|Primula sieboldii E. Morren|
105658|1159|Primula glabra Klatt|
105659|1159|Primula muscoides Hook. f. ex Watt|
105660|1158|Lysimachia alfredii Hance|
105661|1158|Lysimachia barystachys Bunge|
105662|1158|Lysimachia clethroides Duby|
105663|1158|Lysimachia acroadenia Maxim.|
105664|1158|Lysimachia davurica Ledeb.|
105665|1158|Lysimachia engleri R. Knuth|
105666|1158|Lysimachia foenum-graecum Hance|
105667|1158|Lysimachia fukienensis Hand.-Mazz.|
105668|1158|Lysimachia fooningensis C.Y.Wu|
105669|1158|Lysimachia grammica Hance|
105670|1158|Lysimachia hemsleyana Maxim. ex Oliv.|
105671|1158|Lysimachia henryi Hemsl.|
105672|1158|Lysimachia melampyroides R. Knuth|
105673|1158|Lysimachia paridiformis Franch. var. stenophylla Franch.|
105674|1158|Lysimachia petelotii Merr.|
105675|1158|Lysimachia pterantha Hemsl.|
105676|1158|Lysimachia ophelioides Hemsl.|
105677|1158|Lysimachia rubiginosa Hemsl.|
105678|1158|Lysimachia stenosepala Hemsl.|
105679|1158|Lysimachia tashiroi Makino|
105680|1158|Lysimachia tanakae Maxim.|
105681|1158|Lysimachia thyrsiflora L.|
105682|1158|Lysimachia patungensis Hand.-Mazz.|
105683|1158|Lysimachia pendens K. Marr|
105684|1158|Lysimachia peduncularis Wall. ex Kurz|
105685|1158|Lysimachia ciliata L.|
105686|1158|Lysimachia daphnoides (A. Gray) Hillebr.|
105687|1158|Lysimachia glutinosa Rock|
105688|1158|Lysimachia kalalauensis Skottsb.|
105689|1158|Lysimachia lanceolata Walter|
105690|1158|Lysimachia loomisii Torr.|
105691|1158|Lysimachia quadrifolia L.|
105692|1158|Lysimachia remyi Hillebr. subsp. kipahuluensis (H. St. John) K. Marr|
105693|1158|Lysimachia remyi Hillebr.|
105694|1158|Lysimachia remyi subsp. kipahuluensis × L. remyi subsp. caliginis|
105695|1158|Lysimachia remyi Hillebr. subsp. caliginis (H. St. John) K. Marr|
105696|1158|Lysimachia alternifolia Wall.|
105697|1158|Lysimachia scopulensis K. Marr|
105698|1158|Lysimachia waianaeensis H.St.John|
105699|1158|Lysimachia ovoidea H.St.John|
105700|13196|Omphalogramma vinciflora Franch.|
105701|1553|Lonicera gracilipes Miq.|
105702|1553|Lonicera gracilipes Miq. var. glandulosa Maxim|
105703|1553|Lonicera gracilipes Miq. var. glaba Miq.|
105704|1553|Lonicera morrowii A. Gray|
105705|1553|Lonicera praeflorens Batalin var. japonica H.Hara|
105706|1553|Lonicera ramosissima Franch. & Sav. ex Maxim.|
105707|1553|Lonicera sempervirens L.|
105708|1553|Lonicera strophiophora Franch.|
105709|1553|Lonicera tangutica Maxim.|
105710|1553|Lonicera tatsienensis Franch.|
105711|1553|Lonicera trichosantha Bureau & Franch.|
105712|1553|Lonicera webbiana Wall. ex DC.|
105713|1553|Lonicera alpigena L.|
105714|1553|Lonicera caerulea L.|
105715|1553|Lonicera caerulea L. var. emphyllocalyx Nakai|
105716|1553|Lonicera chrysantha Turcz. ex Ledeb. var. crassipes Nakai|
105717|1553|Lonicera demissa Rehder|
105718|1553|Lonicera tschonoskii Maxim.|
105719|1553|Lonicera vidalii Franch. & Sav.|
105720|1553|Lonicera × bella Zab.|
105721|1553|Lonicera involucrata (Richardson) Banks ex Spreng. var. ledebourii (Eschsch.) Jeps.|
105722|13197|Macrodiervilla middendorffiana (Trautvetter & Meyer) Nakai|
105723|1554|Sambucus javanica Blume|
105724|1554|Sambucus chinensis Lindl. var. formosana (Nakai) Hara|
105725|1554|Sambucus williamsii Hance|
105726|1554|Sambucus racemosa L. subsp. sieboldiana Hara|
105727|1555|Viburnum japonicum (Thunb.) C.K. Spreng. var. fruticosum Nakai|
105728|1555|Viburnum odoratissimum Ker Gawl. var. awabuki (K. Koch) Zabel ex Rümpler|
105729|1555|Viburnum opulus L. var. calvescens (Rehder) H. Hara|
105730|1555|Viburnum opulus L. var. sargentii (Koehne) Takeda|
105731|1555|Viburnum plicatum Thunb. subsp. glabrum (Koidz. ex Nakai) Kitam.|
105732|1555|Viburnum sieboldii Miq.|
105733|1555|Viburnum fordiae Hance|
105734|1555|Viburnum glomeratum Maxim.|
105735|1555|Viburnum hirtulum Rehder|
105736|1555|Viburnum hanceanum Maxim.|
105737|1555|Viburnum hupehense Rehder|
105738|1555|Viburnum hupehense Rehder subsp. septentrionale P.S. Hsu|
105739|1555|Viburnum ichangense (Hemsl.) Rehder|
105740|1555|Viburnum kansuense Batalin|
105741|1555|Viburnum koreanum Nakai|
105742|1555|Viburnum lancifolium P.S. Hsu|
105743|1555|Viburnum lepidotulum Merr. & Chun|
105744|1555|Viburnum lobophyllum Graebn.|
105745|1555|Viburnum lutescens Blume|
105746|1555|Viburnum melanocarpum P.S. Hsu|
105747|1555|Viburnum mongolicum (Pall.) Rehder|
105748|1555|Viburnum propinquum Hemsl. var. mairei W.W. Sm.|
105749|1555|Viburnum punctatum Buch.-Ham. ex D. Don|
105750|1555|Viburnum rhytidophyllum Hemsl. ex Forb. & Hemsl.|
105751|1555|Viburnum schensianum Maxim.|
105752|1555|Viburnum sempervirens K. Koch|
105753|1555|Viburnum setigerum Hance|
105754|1555|Viburnum utile Hemsl.|
105755|1553|Lonicera similis Hemsl.|
105756|1555|Viburnum wilsonii Rehder|
105757|1555|Viburnum boninsimense Koidz. ex Nakai|
105758|1555|Viburnum carlesii Hemsl.|
105759|1555|Viburnum dilatatum Thunb.|
105760|1555|Viburnum erosum Thunb. var. punctatum Franch. & Sav.|
105761|1555|Viburnum erubescens Wall. var. prattii (Graebn.) Rehder|
105762|1555|Viburnum flavescens W.W. Sm.|
105763|1555|Viburnum adenophorum W.W. Sm.|
105764|1555|Viburnum burmanicum (Rehder) C.Y. Wu ex P.S. Hsu|
105765|1555|Viburnum chunii P.S. Hsu|
105766|1555|Viburnum chunii P.S. Hsu var. piliferum P.S. Hsu|
105767|1555|Viburnum cinnamomifolium Rehder|
105768|1555|Viburnum cordifolium Wall. ex DC.|
105769|1555|Viburnum corymbiflorum P.S. Hsu & S.C. Hsu|
105770|1555|Viburnum chinshanense Graebn.|
105771|1555|Viburnum urceolatum Siebold & Zucc. fo. procumbens Nakai|
105772|1555|Viburnum wrightii Miq.|
105773|1555|Viburnum sargentii Koehne|
105774|1555|Viburnum lantanoides Michx.|
105775|1555|Viburnum nudum L.|
105776|1555|Viburnum rufidulum Raf.|
105777|1555|Viburnum hispidulum J. Kern|
105778|1555|Viburnum sambucinum Reinw. ex Blume|
105779|1555|Viburnum sorgent Koehne|
105780|13198|Weigela japonica Thunb. var. sinica (Rehder) L.H. Bailey|
105781|13198|Weigela coraeensis Thunb.|
105782|13198|Weigela decora (Nakai) Nakai|
105783|13198|Weigela floribunda K. Koch|
105784|13198|Weigela fujisanensis (Makino) Nakai|
105785|13198|Weigela hortensis C.A. Mey.|
105786|1554|Sambucus sieboldiana Blume ex Schwer. var. miquelii (Nakai) Hara|
105787|1554|Sambucus racemosa L.|
105788|1554|Sambucus sieboldiana Blume ex Schwer.|
105789|1554|Sambucus caerulea Raf.|
105790|13199|Symphoricarpos vaccinioides Rydb.|
105791|13200|Triosteum himalayanum Wall.|
105792|13200|Triosteum pinnatifidum Maxim.|
105793|13200|Triosteum sinuatum Maxim.|
105794|2379|Monotropastrum globosum Andres ex H. Hara|
105795|1140|Pyrola alpina Andres|
105796|1140|Pyrola asarifolia Michx. subsp. incarnata (DC.) Haber & Hir. Takah.|
105797|1140|Pyrola incarnata (DC.) Freyn|
105798|1140|Pyrola rotundifolia L.|
105799|1140|Pyrola subaphylla Maxim.|
105800|13201|Pilostyles thurberi A. Gray|
105801|487|Aconitum alboviolaceum Kom.|
105802|487|Aconitum brachypodum Diels|
105803|487|Aconitum barbatum Pers. var. hispidum (DC.) Ser.|
105804|487|Aconitum brevicalcaratum (Finet & Gagnep.) Diels var. parviflorum Chen & Liu|
105805|487|Aconitum brunneum Hand.-Mazz.|
105806|487|Aconitum carmichaeli Debeaux|
105807|487|Aconitum crassiflorum Hand.-Mazz.|
105808|487|Aconitum falciforme Hand.-Mazz.|
105809|487|Aconitum flavum Hand.-Mazz.|
105810|487|Aconitum gymnandrum Maxim.|
105811|487|Aconitum kirinense Nakai|
105812|487|Aconitum kongboense Lauener var. villosum W.T. Wang|
105813|1159|Primula reticulata Wall.|
105814|1159|Primula primulina (Spreng.) H. Hara|
105815|13202|Samolus ebracteatus Kunth|
105816|13203|Trientalis borealis Raf.|
105817|13203|Trientalis europaea L.|
105818|13204|Buckinghamia celsissima F. Muell.|
105819|13205|Cardwellia sublimis F. Muell.|
105820|13206|Finschia chloroxantha Diels|
105821|286|Grevillea baileyana McGill.|
105822|286|Grevillea hilliana F. Muell.|
105823|13207|Leucadendron argenteum (L.) R. Br.|
105824|13208|Lomatia fraxinifolia F.Muell. ex Benth.|
105825|13209|Opisthiolepis heterophylla L.S. Sm.|
105826|13210|Placospermum coriaceum C.T. White & W.D. Francis|
105827|13211|Megahertzia amplexicaulis A.S.George & B.Hyland|
105828|13213|Stenocarpus davallioides D. Foreman & B. Hyland|
105829|13213|Stenocarpus cryptocarpus Foreman & B.Hyland|
105830|13213|Stenocarpus reticulatus C.T.White|
105831|287|Helicia erratica Hook. f.|
105832|287|Helicia formosana Hemsl. var. oblanceolata Sleumer|
105833|287|Helicia terminalis Kurz|
105834|287|Helicia silvicola W.W. Sm.|
105835|287|Helicia grayi Foreman|
105836|13214|Pteridophyllum racemosum Siebold & Zucc.|
105837|487|Aconitum kusnezoffii Rchb.|
105838|487|Aconitum monanthum Nakai|
105839|487|Aconitum membranaceum Nakai|
105840|487|Aconitum nagarum Stapf|
105841|487|Aconitum pendulum Busch|
105842|487|Aconitum pseudobrunneum W.T. Wang|
105843|487|Aconitum pterocaule Koidz.|
105844|487|Aconitum refractum (Finet & Gagnep.) Hand.-Mazz.|
105845|487|Aconitum spiripetalum Hand.-Mazz.|
105846|487|Aconitum sungpanense Hand.-Mazz.|
105847|487|Aconitum szechenyianum J. Gay|
105848|487|Aconitum gigas H. Lév. & Vaniot var. hondoense Nakai ex Tamura & Lauener|
105849|487|Aconitum tanguticum (Maxim.) Stapf|
105850|487|Aconitum apoiense Nakai|
105851|487|Aconitum okuyamae Nakai|
105852|487|Aconitum columbianum Nutt.|
105853|487|Aconitum japonicum Thunb.|
105854|487|Aconitum japonicum Thunb. subsp. subcuneatum (Nakai) Kadota|
105855|487|Aconitum jaluense Kom. subsp. iwatekense Kadota|
105856|2413|Actaea erythrocarpa (Fisch.) Kom.|
105857|488|Adonis davidii Franch.|
105858|1158|Lysimachia vulgaris L.|
105859|488|Adonis amurensis Regel & Radde|
105860|488|Adonis multiflora Nishikawa & Ito|
105861|490|Aquilegia formosa Fisch. ex DC.|
105862|13215|Anemoclema glaucifolium (Franch.) W.T. Wang|
105863|489|Anemone coelestina Franch.|
105864|489|Anemone davidii Franch.|
105865|489|Anemone demissa Hook. f. & Thomson|
105866|489|Anemone demissa Hook. f. & Thomson var. yunnanensis Franch.|
105867|489|Anemone demissa Hook. f. & Thomson var. major W.T. Wang|
105868|489|Anemone debilis Fisch. ex Turcz.|
105869|489|Anemone debilis Fisch. ex Turcz. var. soyensis|
105870|489|Anemone dichotoma L.|
105871|489|Anemone hupehensis (Lemoine) Lemoine|
105872|489|Anemone obtusiloba D. Don|
105873|489|Anemone orthocarpa Hand.-Mazz.|
105874|489|Anemone rivularis Buch.-Ham. ex DC.|
105875|489|Anemone tomentosa (Maxim.) C. P'ei|
105876|489|Anemone trullifolia Hook. f. & Thomson var. linearis (Brühl) Hand.-Mazz.|
105877|489|Anemone amurensis (Korsh.) Kom.|
105878|489|Anemone flaccida F. Schmidt|
105879|489|Anemone narcissiflora L.|
105880|489|Anemone narcissiflora L. var. nipponica Tamura|
105881|489|Anemone nikoensis Maxim.|
105882|489|Anemone pseudoaltaica H. Hara|
105883|489|Anemone raddeana Regel|
105884|489|Anemone koraiensis Nakai|
105885|489|Anemone berlandieri Pritz.|
105886|489|Anemone canadensis L.|
105887|489|Anemone tuberosa Rydb.|
105888|489|Anemone tuberosa Rydb. var. texana Enquist & Crozier|
105889|490|Aquilegia buergeriana Siebold & Zucc.|
105890|490|Aquilegia buergeriana Siebold & Zucc. var. oxycepala Kitam.|
105891|490|Aquilegia adoxoides (DC.) Ohwi|
105892|490|Aquilegia ecalcarata Maxim.|
105893|490|Aquilegia flabellata Siebold & Zucc. var. pumila (Huth) Kudô|
105894|490|Aquilegia formosa Fisch. ex DC. var. pauciflora (Greene) Payson|
105895|490|Aquilegia formosa Fisch. ex DC. var. truncata (Fisch. & C.A.Mey.) Baker|
105896|490|Aquilegia pubescens Coville|
105897|490|Aquilegia japonica Nakai & H. Hara|
105898|490|Aquilegia rockii Munz|
105899|490|Aquilegia viridiflora Pall.|
105900|490|Aquilegia yabeana Kitag.|
105901|491|Calathodes oxycarpa Sprague|
105902|492|Cimicifuga biternata Miq.|
105903|492|Cimicifuga dahurica (Turcz. ex Fisch. & C.A. Mey.) Maxim.|
105904|492|Cimicifuga foetida L.|
105905|492|Cimicifuga foetida L. var. intermedia Regel|
105906|492|Cimicifuga mairei H. Lév.|
105907|13216|Asteropyrum cavaleriei (H. Lév. & Vaniot) J.R. Drumm. & Hutch.|
105908|13217|Beesia calthifolia (Maxim. ex Oliv.) Ulbr.|
105909|13218|Callianthemum pimpinelloides (D. Don) Hook. f. & Thomson|
105910|13219|Batrachium bungei (Steud.) L. Liou|
105911|13219|Batrachium nipponicum (Nakai) Kitam.|
105912|13219|Batrachium yezoense Kitam.|
105913|13220|Caltha scaposa Hook. f. & Thomson|
105914|13220|Caltha palustris L.|
105915|13220|Caltha palustris L. var. barthei Hance|
105916|13220|Caltha palustris L. var. enkoso (Makino) H. Hara|
105917|13220|Caltha palustris L. var. nipponica H. Hara|
105918|13220|Caltha palustris L. var. membranacea Turcz.|
105919|493|Clematis aethusifolia Turcz.|
105920|493|Clematis akebioides (Maxim.) H.J. Veitch|
105921|493|Clematis apiifolia DC. var. argentilucida (H. Lév. & Vaniot) W.T. Wang|
105922|493|Clematis apiifolia DC. var. obtusidentata Rehder & E.H. Wilson|
105923|493|Clematis argentilucida (H. Lév. & Vaniot) W.T. Wang|
105924|493|Clematis armandii Franch.|
105925|493|Clematis brevicaudata DC.|
105926|493|Clematis buchananiana DC.|
105927|493|Clematis canescens (Turcz.) W.T. Wang & M.C. Chang subsp. viridis W.T. Wang & M.C. Chang|
105928|493|Clematis connata DC.|
105929|1181|Fraxinus lanuginosa Koidz.|
105930|1181|Fraxinus lanuginosa Koidz. fo. serrata (Nakai) Murata|
105931|1181|Fraxinus sieboldiana Blume|
105932|493|Clematis delavayi Franch.|
105933|493|Clematis delavayi Franch. var. limprichtii (Ulbr.) M.C. Chang|
105934|493|Clematis dioica L.|
105935|493|Clematis finetiana H. Lév. & Vaniot var. lutchuensis (Koidz.) W.T. Wang|
105936|493|Clematis fusca Turcz.|
105937|493|Clematis ganpiniana (H. Lév. & Vaniot) Tamura|
105938|493|Clematis glauca Willd.|
105939|493|Clematis gracilifolia Rehder & E.H. Wilson|
105940|493|Clematis heracleifolia DC.|
105941|493|Clematis hexapetala Pall.|
105942|493|Clematis intricata Bunge|
105943|493|Clematis kirilowii Maxim.|
105944|493|Clematis macropetala Ledeb.|
105945|493|Clematis montana Buch.-Ham. ex DC. var. angustifoliola Kuntze|
105946|493|Clematis montana Buch.-Ham. ex DC. var. longipes W.T. Wang|
105947|493|Clematis peterae Hand.-Mazz.|
105948|493|Clematis pseudopogonandra Finet & Gagnep.|
105949|493|Clematis puberula Hook. f. & Thomson var. ganpiniana (H. Lév. & Vaniot) W.T. Wang|
105950|493|Clematis rehderiana Craib|
105951|493|Clematis sibirica (L.) Mill.|
105952|493|Clematis songorica Bunge|
105953|493|Clematis tangutica (Maxim.) Korsh.|
105954|493|Clematis tangutica (Maxim.) Korsh. var. pubescens M.C. Chang & P.P. Ling|
105955|493|Clematis tengchongensis W.T. Wang|
105956|493|Clematis trullifera (Franch.) Finet & Gagnep.|
105957|493|Clematis virginiana L.|
105958|493|Clematis alpina (L.) Mill.|
105959|493|Clematis apiifolia DC.|
105960|493|Clematis apiifolia DC. var. biternata Makino|
105961|493|Clematis fujisanensis Hisauti & Hara|
105962|493|Clematis grata Wall. var. ryukiuensis Tamura|
105963|493|Clematis javana DC.|
105964|493|Clematis meyeniana Walp. var. insularis Sprague|
105965|493|Clematis ovatifolia T. Itô ex Maxim.|
105966|493|Clematis stans Siebold & Zucc.|
105967|493|Clematis acuminata DC. var. sikkimensis Hook. f. & Thomson|
105968|493|Clematis angustifolia Jacq.|
105969|493|Clematis reticulata Walter|
105970|493|Clematis heracleifolia DC. var. davidiana (Decne. ex Verl.) Forbes & Hemsl.|
105971|493|Clematis paniculata Thunb.|
105972|493|Clematis patens C. Morren & Decne.|
105973|493|Clematis trichotoma Nakai|
105974|494|Coptis chinensis Franch.|
105975|494|Coptis japonica Makino var. anemonifolia (Siebold & Zucc.) H. Ohba|
105976|494|Coptis japonica Makino var. major (Miq.) Satake|
105977|494|Coptis japonica Makino|
105978|494|Coptis japonica Makino var. dissecta (Yatabe) Nakai ex Satake|
105979|494|Coptis trifolia (L.) Salisb.|
105980|495|Delphinium albocoeruleum Maxim.|
105981|495|Delphinium anthriscifolium Hance|
105982|495|Delphinium anthriscifolium Hance var. calleryi (Franch.) Finet & Gagnep.|
105983|495|Delphinium beesianum W.W. Sm.|
105984|495|Delphinium bulleyanum G. Forrest ex Diels|
105985|495|Delphinium caeruleum Jacquem. ex Cambess.|
105986|495|Delphinium campylocentrum Maxim.|
105987|495|Delphinium caudatolobum W.T. Wang|
105988|495|Delphinium coleopodum Hand.-Mazz.|
105989|495|Delphinium delavayi Franch. var. pogonanthum (Hand.-Mazz.) W.T. Wang|
105990|495|Delphinium forrestii Diels|
105991|495|Delphinium gonggaense W.T. Wang|
105992|495|Delphinium grandiflorum L.|
105993|495|Delphinium kamaonense Huth var. glabrescens (W.T. Wang) W.T. Wang|
105994|495|Delphinium orthocentrum Franch.|
105995|495|Delphinium pachycentroides W.T. Wang|
105996|495|Delphinium pylzowii Maxim.|
105997|495|Delphinium pylzowii Maxim. var. trigynum W.T. Wang|
105998|495|Delphinium sutchuenense Franch.|
105999|495|Delphinium thibeticum Finet & Gagnep. var. laceratilobum W.T. Wang|
106000|495|Delphinium tongolense Franch.|
106001|495|Delphinium trichophorum Franch.|
106002|495|Delphinium hesperium A. Gray subsp. pallescens (Ewan) F.H. Lewis & Epling|
106003|495|Delphinium parryi A. Gray|
106004|496|Dichocarpum fargesii (Franch.) W.T. Wang & P.G. Xiao|
106005|496|Dichocarpum stoloniferum (Maxim.) W.T. Wang & P.G. Xiao|
106006|496|Dichocarpum ohwianum (Koidz.) Tamura & Lauener|
106007|496|Dichocarpum trachyspermum (Maxim.) W.T. Wang & P.G. Xiao|
106008|1041|Melaleuca stenostachya S.T. Blake|
106009|1048|Metrosideros collina (J.R. Forst. & G. Forst.) A. Gray|
106010|1048|Metrosideros collina (J.R. Forst. & G. Forst.) A. Gray subsp. polymorpha (Gaudich.) Rock|
106011|1048|Metrosideros eugenioides (Schltr.) Steenis|
106012|1048|Metrosideros fulgens Sol. ex Gaertn.|
106013|1048|Metrosideros polymorpha Gaudich. var. dieteri J.W. Dawson & Stemmerm.|
106014|1048|Metrosideros polymorpha Gaudich. var. pumila (A.Heller) Skottsb.|
106015|13221|Myrcia bracteata (Rich.) DC.|
106016|13221|Myrcia fallax (Rich.) DC.|
106017|13221|Myrcia paivae O. Berg|
106018|13222|Myrcianthes osteomeloides (Rusby) McVaugh|
106019|13222|Myrcianthes rhopaloides (Kunth) McVaugh|
106020|13223|Myrtella beccarii F. Muell.|
106021|13224|Pimenta dioica (L.) Merr.|
106022|1042|Psidium sartorianum (O. Berg) Nied.|
106023|13225|Rhodamnia cinerea Jack|
106024|13225|Rhodamnia spongiosa (F.M. Bailey) Domin|
106025|1043|Rhodomyrtus canescens C.T. White|
106026|1043|Rhodomyrtus sericea Burret|
106027|13226|Ristantia pachysperma (F. Muell. & F.M. Bailey) Peter G. Wilson & J.T. Waterh.|
106028|13227|Sphaerantia discolor Peter G. Wilson & B. Hyland|
106029|13228|Stockwellia quadrifida D.J. Carr, S.G.M. Carr & B. Hyland|
106030|1045|Syzygium championii (Benth.) Merr. & L.M. Perry|
106031|1045|Syzygium claviflorum (Roxb.) Wall. ex Steud.|
106032|1045|Syzygium fluviatile (Hemsl.) Merr. & L.M. Perry|
106033|1045|Syzygium fruticosum Roxb. ex DC.|
106034|1045|Syzygium grijsii (Hance) Merr. & L.M. Perry|
106035|1045|Syzygium kwangtungense (Merr.) Merr. & L.M. Perry|
